JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2450220.19,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450220.85,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450221.89,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450226.98,<12.3,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450227.84,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450228.4,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450229.84,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450231.81,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450238.2,<12.2,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450238.83,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450241.93,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450242.3,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450243.83,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450244.82,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450247.3,<12.2,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450247.86,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450248.79,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450250.3,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450250.85,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450252.84,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450253.3,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450253.83,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450256.3,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450260.82,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450267.2,<12.2,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450267.82,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450268.87,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450269.82,<12.3,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450270.2,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450275.2,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450280.2,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450283.81,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450285.3,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450286.78,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450287.91,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450294.84,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450295.9,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450298.2,<12.2,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450298.82,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450300.81,<12.3,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450301.9,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450302.2,<12.2,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450302.91,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450305.2,<12.2,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450305.8,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450307.89,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450308.81,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450309.2,<12.2,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450309.86,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450311.96,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450312.2,<12.2,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450320.83,<10.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450324.82,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450325.81,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450326.85,<10.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450331.82,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450332.82,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450334.86,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450336.82,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450340.84,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450340.87,<12.3,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450346.84,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450350.82,<10.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450355.82,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450359.85,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450454.13,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450454.5,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450455.13,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450457.13,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450460.12,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450461.12,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450464.13,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450465.12,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450465.13,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450468.11,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450468.6,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450469.14,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450475.14,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450476.15,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450477.16,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450481.5,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450484.12,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450486.12,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450489.5,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450493.13,<12.3,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450494.12,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450495.16,<12.3,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450495.6,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450497.5,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450500.2,<12.3,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450501.17,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450511.4,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450515.2,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450520.14,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450521.16,<12.3,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450524.15,<12.3,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450526.17,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450538.4,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450540.19,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450541.7958,<14.3,,,Vis.,SCE,,,,,,,,V,,,,GW LIB,,STD,,,,
2450541.95,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450542.4,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450543.95,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450545.4,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450547.94,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450550.5,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450553.2,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450554.5,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450556.2,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450567.3,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450568.18,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450569.18,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450569.3,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450572.93,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450573.4,<12.2,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450576.96,<12.0,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450578.88,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450579.3,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450583.4,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450585.17,<11.9,,,Vis.,JA,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450596.3,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450599.4,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450601.3,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450607.3,<12.2,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450613.3,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450623.3,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450629.3,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450633.7306,<15.0,,,Vis.,STR,,,,,,,,V,,,,GW LIB,,STD,,,,
2450635.2,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450638.3,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450643.3,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450653.2,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450663.2,<12.5,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450671.2,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450682.2,<12.1,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450819.6,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450846.6,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450851.2361,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450851.6,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450855.5,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450874.1236,<15.0,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450875.4,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450881.2729,<15.0,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450882.2674,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450883.2778,<15.0,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450883.6,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450893.4,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450895.0951,<15.4,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450897.0979,<15.6,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450897.4,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450898.1597,<15.4,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450899.0215,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450900.0556,<15.4,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450903.0056,<15.0,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450904.0125,<15.0,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450904.5,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450907.5,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450908.3,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450909.1236,<15.3,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450911.5,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450912.0229,<14.0,,,Vis.,SRX,KW,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450913.0167,<13.4,,,Vis.,SRX,KW,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450920.3,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450920.9424,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450921.9472,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450923.4,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450923.9882,<15.4,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450924.4,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450925.4,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450925.9486,<15.0,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450926.4,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450927.4,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450927.9514,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450931.4,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450933.11,<16.0,,,Vis.,BNK,,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,GW LIB,,STD,,,,RASNZ
2450933.4,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450933.9701,<14.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450935.0729,<15.0,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450935.9354,<14.5,,,Vis.,SRX,KW,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450936.3,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450938.0146,<14.0,,,Vis.,SRX,KW,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450938.3,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450941.9431,<15.0,,,Vis.,SRX,KW,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450948.2,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450949.2,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450950.04,<15.6,,,Vis.,BNK,,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,GW LIB,,STD,,,,RASNZ
2450950.3,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450950.9771,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450952.3,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450956.0361,<14.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450957.3,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450957.7996,<15.5,,,Vis.,STR,,,,,,,,V,,,,GW LIB,,STD,,,,
2450958.984,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450959.3,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450960.9292,<14.0,,,Vis.,SRX,KW,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450961.3,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450962.3,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450962.8875,<14.0,,,Vis.,SRX,KW,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450963.2,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450964.3,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450965.3,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450966.8868,<14.0,,,Vis.,SRX,KW,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450969.891,<13.5,,,Vis.,SRX,KW,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450973.8938,<13.0,,,Vis.,SRX,KW,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450977.22,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450978.9681,<14.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2450979.26,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450979.9646,<15.0,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450980.9819,<15.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2450981.26,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450982.0056,<15.0,,,Vis.,SRX,K,NA,,NA,,,,Z,,,,GW LIB,,STD,,,,
2450982.9604,<14.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2450983.059,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450983.26,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450984.9833,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450985.23,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450986.25,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450990.24,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450990.9021,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450990.9667,<14.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2450991.27,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450992.25,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450992.9194,<14.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2450993.24,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450994.0903,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2450994.21,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2450996.9674,<14.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2450997.23,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451002.21,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451002.2319,17.09,,,V,LHU,,,,,,,,V,,,,GW LIB,,STD,,,,
2451002.9694,<13.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2451005.2,<13.8,,,Vis.,MWN,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,GW LIB,,STD,,,,RASNZ
2451005.20,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451005.9014,<14.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2451006.21,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451007.21,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451008.2347,17.22,,,V,LHU,,,,,,,,V,,,,GW LIB,,STD,,,,
2451009.23,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451010.21,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451010.8833,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2451012.1986,18.17,,,V,LHU,,,,,,,,V,,,,GW LIB,,STD,,,,
2451012.2,<13.8,,,Vis.,MWN,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,GW LIB,,STD,,,,RASNZ
2451012.20,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451012.8951,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2451013.8944,<15.0,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2451015.21,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451015.9688,<14.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2451017.941,<14.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2451020.7007,<15.0,,,Vis.,STR,,,,,,,,V,,,,GW LIB,,STD,,,,
2451022.36,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451023.95,<14.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2451024.9438,<14.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2451030.891,<13.0,,,Vis.,SRX,KW,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2451035.25,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451036.24,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451037.22,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451038.23,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451038.9444,<14.8,,,Vis.,SRX,K,NA,,NA,,,,V,,,,GW LIB,,STD,,,,
2451039.21,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451041.20,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451042.21,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451043.21,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451043.912,<15.8,,,Vis.,CR,K,,,,,,,V,,,,GW LIB,,STD,,,,
2451044.20,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451046.21,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451047.20,<12.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451048.21,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
2451048.925,<14.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GW LIB,VSS,STD,,,,
2451049.21,<13.8,,,Vis.,MLF,,,,,,,,V,,,,GW LIB,,STD,,,,
