JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2454228.93583	13.12	0.01	0.0069	V	NLX	O	9.365		03/01	Intermittent cloud	0		V				GW LIB		STD				
2454228.93644	13.138	0.01	0.0069	V	NLX	O	9.365		03/01	Intermittent cloud	0		V				GW LIB		STD				
2454228.93705	13.157	0.01	0.0069	V	NLX	O	9.365		03/01	Intermittent cloud	0		V				GW LIB		STD				
2454228.9396	13.0			Vis.	SRX	K	NA		NA				Z				GW LIB		STD				
2454228.98125	13.2			Vis.	MTH		13.8	13.0	020301		0		V				GW LIB		STD				
2454228.99866	13.222	0.01	0.0081	V	NLX	O	9.365		03/01	Intermittent cloud	0		V				GW LIB		STD				
2454228.99928	13.225	0.01	0.0081	V	NLX	O	9.365		03/01	Intermittent cloud	0		V				GW LIB		STD				
2454228.99989	13.255	0.01	0.0081	V	NLX	O	9.365		03/01	Intermittent cloud	0		V				GW LIB		STD				
2454229.6201	<12.3			Vis.	AAX	M U	123	130	SE020301				V				GW LIB		STD				
2454229.6266204	13.892	0.05		V	CLW01		14.7		020301	MaximDL 14.700	0		V				GW LIB		STD				
2454229.6415972	13.97	0.05		V	CLW01		14.7		020301	MaximDL 14.700	0		V				GW LIB		STD				
2454229.6565162	14.049	0.05		V	CLW01		14.7		020301	MaximDL 14.700	0		V				GW LIB		STD				
2454229.6714468	14.003	0.05		V	CLW01		14.7		020301	MaximDL 14.700	0		V				GW LIB		STD				
2454229.686412	13.973	0.05		V	CLW01		14.7		020301	MaximDL 14.700	0		V				GW LIB		STD				
2454229.6875	14.1			Vis.	KRB		138	143	SE2002		0		V				GW LIB		STD				
2454229.701331	14.01	0.05		V	CLW01		14.7		020301	MaximDL 14.700	0		V				GW LIB		STD				
2454229.7162847	14.085	0.05		V	CLW01		14.7		020301	MaximDL 14.700	0		V				GW LIB		STD				
2454229.7312153	14.022	0.05		V	CLW01		14.7		020301	MaximDL 14.700	0		V				GW LIB		STD				
2454229.7461227	14.044	0.05		V	CLW01		14.7		020301	MaximDL 14.700	0		V				GW LIB		STD				
2454229.761088	14.068	0.05		V	CLW01		14.7		020301	MaximDL 14.700	0		V				GW LIB		STD				
2454229.7759838	14.09	0.05		V	CLW01		14.7		020301	MaximDL 14.700	0		V				GW LIB		STD				
2454229.7909144	14.01	0.05		V	CLW01		14.7		020301	MaximDL 14.700	0		V				GW LIB		STD				
2454229.86111	<12.8			Vis.	SLH		12.8		020301		0		V				GW LIB		STD				
2454229.9208	14.0			Vis.	SRX	K	NA		NA				Z				GW LIB		STD				
2454231.692	14.37			Vis.	PYG		2	4	"5"""		0		V				GW LIB		STD				
2454231.9514	<13.0			Vis.	PAW	         							Z				GW LIB		STD				
2454231.97539	14.215	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.97619	14.139	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.97702	14.153	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.97785	14.17	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.97869	14.203	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.97953	14.187	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.98037	14.172	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.98121	14.196	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.98194	13.7			Vis.	MTH		13.0	13.7	020301		0		V				GW LIB		STD				
2454231.98205	14.116	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.98288	14.139	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.98368	14.122	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.98452	14.152	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.98535	14.202	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.98618	14.184	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.98701	14.211	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.98785	14.207	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.98869	14.272	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.98952	14.24	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.99036	14.29	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.99119	14.284	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.99203	14.259	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.99287	14.353	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.99371	14.335	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.99455	14.359	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.99537	14.329	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.99621	14.388	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.99704	14.36	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.99787	14.405	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.99870	14.431	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454231.99953	14.393	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.00038	14.423	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.00121	14.386	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.00205	14.401	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.00289	14.433	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.00372	14.364	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.00455	14.481	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.00539	14.435	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.00622	14.399	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.00705	14.391	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.00788	14.342	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.00871	14.358	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.00954	14.387	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.01036	14.349	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.01119	14.344	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.01203	14.362	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.01286	14.334	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.01369	14.313	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.01453	14.272	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.01538	14.208	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.01622	14.229	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.01706	14.232	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.01790	14.225	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.01874	14.188	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.01957	14.238	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.02040	14.201	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.02125	14.13	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.02208	14.134	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.02291	14.185	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.02375	14.113	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.02458	14.16	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.02541	14.144	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.02624	14.172	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.02707	14.222	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.02791	14.236	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.02874	14.165	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.02957	14.15	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.03042	14.182	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.03127	14.21	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.03209	14.221	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.03292	14.158	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.03375	14.189	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.03459	14.225	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.03542	14.164	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.03625	14.169	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.03791	14.124	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.03876	14.146	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.03960	14.116	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.04043	14.229	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.04125	14.185	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.04208	14.203	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.04290	14.244	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.04375	14.243	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.04458	14.291	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.04541	14.259	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.04625	14.284	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.04709	14.244	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.04792	14.296	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.04875	14.249	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.04957	14.345	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.05040	14.36	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.05124	14.39	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.05206	14.399	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.05289	14.368	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.0535	14.4			Vis.	SRX	K	NA		NA				Z				GW LIB		STD				
2454232.05372	14.399	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.05455	14.413	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.05538	14.427	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.05622	14.453	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.05705	14.463	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.05788	14.434	0.03	0.0254	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.05872	14.427	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.05957	14.453	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.06042	14.403	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.06125	14.42	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.06208	14.354	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.06292	14.357	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.06375	14.385	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.06460	14.321	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.06543	14.339	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.06625	14.377	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.06709	14.386	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.06876	14.32	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.06959	14.284	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.07041	14.328	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.07124	14.305	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.07208	14.245	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.07293	14.194	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.07376	14.227	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.07459	14.188	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.07542	14.18	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.07625	14.206	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.07708	14.189	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.07792	14.213	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.07875	14.248	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.07959	14.189	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.08042	14.187	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.08125	14.259	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.08210	14.249	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.08293	14.202	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.08377	14.263	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.08460	14.229	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.08543	14.197	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.08626	14.24	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.08708	14.199	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.08790	14.218	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.08874	14.221	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.09041	14.211	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.09125	14.202	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.09209	14.22	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.09293	14.158	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.09378	14.188	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.09461	14.197	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.09544	14.252	0.03	0.0245	V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.09628	14.268	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.09793	14.287	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.09878	14.265	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.09960	14.329	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.10043	14.364	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.10126	14.383	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.10210	14.358	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.10293	14.36	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.10376	14.4	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.10460	14.365	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.10543	14.405	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.10626	14.422	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.10709	14.392	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.10792	14.43	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.10874	14.417	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.10959	14.447	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.11042	14.435	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.11124	14.404	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.11206	14.377	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.11289	14.329	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.11372	14.426	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.11456	14.398	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.11540	14.41	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.11625	14.426	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.11708	14.397	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.11791	14.399	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.11876	14.41	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.11959	14.261	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.12041	14.378	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.12125	14.284	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.12208	14.304	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.12290	14.273	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.12374	14.225	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.12457	14.279	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.12540	14.224	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.12625	14.234	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.12707	14.247	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.12789	14.238	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.12873	14.257	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.12957	14.223	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.13122	14.12	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.13207	14.164	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.13290	14.157	0.03		V	NLX	O	12.022		03/01	Fog increasing. Exp 60s	0		V				GW LIB		STD				
2454232.6458	14.5			N/A	MUY	Y	143		E020301		0		V				GW LIB		STD				
2454232.6563	<13.0			Vis.	AAX		123	130	SE020301				V				GW LIB		STD				
2454232.8743	<13.5			Vis.	PAW	         							Z				GW LIB		STD				
2454232.9097	14.3			Vis.	SRX	K	NA		NA				Z				GW LIB		STD				
2454232.9354	13.2			Vis.	JA	WZ       							Z				GW LIB		STD				
2454232.9694	14.4			Vis.	SRX	K	NA		NA				Z				GW LIB		STD				
2454233.0181	<14.0			Vis.	WPX		NA		NA				Z				GW LIB	VSS	STD				
2454233.6271	14.5			N/A	MUY	Y	138		E020301		0		V				GW LIB		STD				
2454233.92083	<11.5			Vis.	CKB		94	107	"L,B"		0		V				GW LIB		STD				
2454233.95000	<13.8			Vis.	MTH		13.8	13.0	020301		0		V				GW LIB		STD				
2454234.1681	<13.5			Vis.	PAW	         							Z				GW LIB		STD				
2454234.89735	14.589	0.015	0.0095	N/A	NLX	O	12.022		03/01	"60s exp, adjusting worm during run"	0		V				GW LIB		STD				
2454234.89818	14.589	0.015	0.0095	N/A	NLX	O	12.022		03/01	"60s exp, adjusting worm during run"	0		V				GW LIB		STD				
2454234.89901	14.593	0.015	0.0095	N/A	NLX	O	12.022		03/01	"60s exp, adjusting worm during run"	0		V				GW LIB		STD				
2454234.89985	14.596	0.015	0.0095	N/A	NLX	O	12.022		03/01	"60s exp, adjusting worm during run"	0		V				GW LIB		STD				
2454234.90067	14.613	0.015	0.0095	N/A	NLX	O	12.022		03/01	"60s exp, adjusting worm during run"	0		V				GW LIB		STD				
